Stations: Seattle Duwamish Vly,
QMUs: Pm2.5 Nephelometer | Barometric Pressure | Light Scatter eco_9003_2 | Nitric Oxide (NO_CAPS) | Nitrogen Dioxide (NO2_CAPS) | NItrogen Oxides (NOx_CAPS) | Pm10 MetOne Bam | Pm2.5 Black Carbon_633 | Pm2.5 MetOne Bam | Pm2.5 Partisol  (daily) | Pm2.5 Partisol  (daily) collocated | Pm2.5 uv Absorbance_633 | Temperature | Visual Range | Wind Direction Sonic | Wind Speed Sonic,
Aggregates: 1-Hour Average,
Query Start Date: 4/28/2026 ,
Query End Date: 5/13/2026,
File Creation Date: 5/13/2026,
NOTE: PSCAA developed aggregates in 2017 using standards applicable at that time,,

Observation Time,Seattle Duwamish Vly - Pm25Neph - ug/m3 - 1Hr Avg,Seattle Duwamish Vly - AmbPres - kPa - 1Hr Avg,Seattle Duwamish Vly - LightScatEc2 - bscat10 e-4 - 1Hr Avg,Seattle Duwamish Vly - NO_CAPS - ppb - 1Hr Avg,Seattle Duwamish Vly - NO2_CAPS - ppb - 1Hr Avg,Seattle Duwamish Vly - NOx_CAPS - ppb - 1Hr Avg,Seattle Duwamish Vly - Pm10MetOneBam - ug/m3 - 1Hr Avg,Seattle Duwamish Vly - Pm25bc - ug/m3 - 1Hr Avg,Seattle Duwamish Vly - Pm25MetOneBam - ug/m3 - 1Hr Avg,Seattle Duwamish Vly - Pm25uv - ug/m3 - 1Hr Avg,Seattle Duwamish Vly - Temp - degF - 1Hr Avg,Seattle Duwamish Vly - VisualRange - miles - 1Hr Avg,Seattle Duwamish Vly - WD Sonic - deg(frm N) - 1Hr Avg,Seattle Duwamish Vly - WS Sonic - mph - 1Hr Avg
5/7/2026 8:00:00 PM,4.8000000000,,0.1680000000,0.6620000000,8.8000000000,9.5430000000,,0.4220000000,,0.5110000000,,80.0000000000,267.0000000000,0.8000000000
5/7/2026 9:00:00 PM,7.4000000000,,0.2620000000,5.5590000000,22.7000000000,28.3080000000,,1.0110000000,,1.1700000000,,61.0000000000,291.0000000000,1.0000000000
5/7/2026 10:00:00 PM,8.9000000000,,0.3150000000,48.5890000000,38.8000000000,87.4740000000,,2.1400000000,,2.4310000000,,54.0000000000,282.0000000000,0.9000000000
5/7/2026 11:00:00 PM,9.1000000000,,0.3210000000,11.0620000000,28.7000000000,39.8610000000,,1.4150000000,,1.6260000000,,53.0000000000,284.0000000000,0.8000000000
5/8/2026 12:00:00 AM,9.3000000000,,0.3290000000,6.3440000000,24.5000000000,30.8890000000,,1.1240000000,,1.3550000000,,52.0000000000,261.0000000000,0.8000000000
5/8/2026 1:00:00 AM,8.2000000000,,0.2910000000,2.8650000000,16.0000000000,18.8930000000,,0.7640000000,,0.9400000000,,58.0000000000,253.0000000000,1.4000000000
5/8/2026 2:00:00 AM,8.1000000000,,0.2860000000,1.9150000000,13.1000000000,15.0880000000,,0.5940000000,,0.7370000000,,58.0000000000,187.0000000000,2.2000000000
5/8/2026 3:00:00 AM,6.6000000000,,0.2330000000,0.4190000000,6.6000000000,7.0200000000,,0.3020000000,,0.3580000000,,66.0000000000,174.0000000000,3.0000000000
5/8/2026 4:00:00 AM,5.5000000000,,0.1950000000,0.4310000000,5.5000000000,5.9990000000,,0.2660000000,,0.2870000000,,73.0000000000,168.0000000000,3.4000000000
5/8/2026 5:00:00 AM,5.6000000000,,0.1990000000,1.0050000000,8.5000000000,9.5140000000,,0.3740000000,,0.3990000000,,72.0000000000,178.0000000000,4.5000000000
5/8/2026 6:00:00 AM,5.8000000000,,0.2050000000,1.2680000000,6.1000000000,7.3730000000,,0.3710000000,,0.4820000000,,71.0000000000,173.0000000000,4.8000000000
5/8/2026 7:00:00 AM,6.1000000000,,0.2170000000,1.5240000000,4.7000000000,6.2900000000,,0.4620000000,,0.5260000000,,69.0000000000,181.0000000000,6.6000000000
5/8/2026 8:00:00 AM,6.2000000000,,0.2210000000,2.0200000000,5.7000000000,7.7440000000,,0.5290000000,,0.5980000000,,68.0000000000,182.0000000000,6.9000000000
5/8/2026 9:00:00 AM,6.2000000000,,0.2200000000,1.4800000000,4.3000000000,5.8750000000,,0.5930000000,,0.6500000000,,68.0000000000,192.0000000000,8.0000000000
5/8/2026 10:00:00 AM,6.9000000000,,0.2450000000,1.6530000000,4.7000000000,6.3980000000,,0.6030000000,,0.6320000000,,64.0000000000,201.0000000000,7.9000000000
5/8/2026 11:00:00 AM,7.9000000000,,0.2800000000,1.2800000000,3.6000000000,4.8850000000,,0.5080000000,,0.5290000000,,58.0000000000,195.0000000000,7.8000000000
5/8/2026 12:00:00 PM,7.0000000000,1022.0000000000,0.2480000000,1.2140000000,3.1000000000,4.3910000000,31.1000000000,0.4750000000,8.4000000000,0.4940000000,60.0000000000,63.0000000000,196.0000000000,7.7000000000
5/8/2026 1:00:00 PM,6.6000000000,1022.0000000000,0.2320000000,0.7890000000,4.6000000000,5.4250000000,25.5000000000,0.4010000000,7.3000000000,0.4270000000,62.0000000000,66.0000000000,180.0000000000,6.6000000000
5/8/2026 2:00:00 PM,6.2000000000,1022.0000000000,0.2210000000,1.6300000000,4.0000000000,5.7210000000,17.7000000000,0.4950000000,6.7000000000,0.5080000000,64.0000000000,68.0000000000,193.0000000000,7.2000000000
5/8/2026 3:00:00 PM,5.9000000000,1022.0000000000,0.2100000000,1.3650000000,3.8000000000,5.2140000000,20.0000000000,0.3940000000,8.8000000000,0.4170000000,65.0000000000,70.0000000000,191.0000000000,6.8000000000
5/8/2026 4:00:00 PM,5.3000000000,1022.0000000000,0.1890000000,0.5300000000,3.1000000000,3.6710000000,11.4000000000,0.2820000000,8.3000000000,0.3000000000,65.0000000000,75.0000000000,191.0000000000,7.0000000000
5/8/2026 5:00:00 PM,5.4000000000,1022.0000000000,0.1920000000,0.6000000000,4.0000000000,4.6790000000,14.4000000000,0.2260000000,7.5000000000,0.2550000000,64.0000000000,74.0000000000,194.0000000000,6.7000000000
5/8/2026 6:00:00 PM,5.9000000000,1022.0000000000,0.2100000000,0.5460000000,5.1000000000,5.7430000000,20.0000000000,0.3100000000,7.3000000000,0.3310000000,63.0000000000,70.0000000000,206.0000000000,5.6000000000
5/8/2026 7:00:00 PM,6.5000000000,1022.0000000000,0.2300000000,0.2840000000,2.9000000000,3.2360000000,14.2000000000,0.2380000000,9.0000000000,0.2750000000,60.0000000000,66.0000000000,217.0000000000,5.0000000000
5/8/2026 8:00:00 PM,6.1000000000,1023.0000000000,0.2140000000,0.0550000000,4.0000000000,4.0690000000,14.5000000000,0.2740000000,5.8000000000,0.3400000000,59.0000000000,69.0000000000,189.0000000000,3.8000000000
5/8/2026 9:00:00 PM,5.7000000000,1023.0000000000,0.2010000000,0.3990000000,7.0000000000,7.4560000000,16.7000000000,0.4490000000,3.8000000000,0.5370000000,57.0000000000,72.0000000000,194.0000000000,3.0000000000
5/8/2026 10:00:00 PM,6.5000000000,1023.0000000000,0.2290000000,0.4680000000,10.3000000000,10.7760000000,42.9000000000,0.3710000000,4.5000000000,0.4690000000,56.0000000000,69.0000000000,169.0000000000,2.6000000000
5/8/2026 11:00:00 PM,5.0000000000,1024.0000000000,0.1770000000,0.6040000000,6.9000000000,7.5730000000,18.9000000000,0.3100000000,7.8000000000,0.3950000000,55.0000000000,78.0000000000,178.0000000000,1.5000000000
5/9/2026 12:00:00 AM,4.5000000000,1024.0000000000,0.1570000000,0.4060000000,7.0000000000,7.4290000000,16.8000000000,0.2820000000,6.2000000000,0.3480000000,56.0000000000,86.0000000000,201.0000000000,3.5000000000
5/9/2026 1:00:00 AM,3.9000000000,1024.0000000000,0.1360000000,0.1570000000,5.6000000000,5.8290000000,19.9000000000,0.1820000000,6.4000000000,0.2150000000,55.0000000000,93.0000000000,181.0000000000,2.9000000000
5/9/2026 2:00:00 AM,3.5000000000,1023.0000000000,0.1220000000,0.5210000000,6.0000000000,6.6070000000,9.1000000000,0.2160000000,6.8000000000,0.2610000000,53.0000000000,95.0000000000,253.0000000000,1.1000000000
5/9/2026 3:00:00 AM,3.2000000000,1023.0000000000,0.1110000000,0.3350000000,3.7000000000,4.1120000000,6.1000000000,0.1640000000,3.4000000000,0.2140000000,51.0000000000,99.0000000000,270.0000000000,1.0000000000
5/9/2026 4:00:00 AM,3.0000000000,1023.0000000000,0.1050000000,0.8220000000,6.4000000000,7.2350000000,6.9000000000,0.1980000000,0.3000000000,0.2520000000,50.0000000000,101.0000000000,276.0000000000,0.9000000000
5/9/2026 5:00:00 AM,4.6000000000,1023.0000000000,0.1630000000,12.6270000000,14.9000000000,27.5270000000,7.2000000000,0.6340000000,6.9000000000,0.8090000000,51.0000000000,83.0000000000,337.0000000000,0.7000000000
5/9/2026 6:00:00 AM,6.3000000000,1023.0000000000,0.2220000000,10.3610000000,12.0000000000,22.3990000000,7.9000000000,0.6380000000,5.5000000000,0.7730000000,56.0000000000,68.0000000000,27.0000000000,2.4000000000
5/9/2026 7:00:00 AM,5.4000000000,1022.0000000000,0.1920000000,2.5490000000,4.7000000000,7.2880000000,7.3000000000,0.3210000000,5.3000000000,0.4020000000,60.0000000000,74.0000000000,358.0000000000,2.2000000000
5/9/2026 8:00:00 AM,7.5000000000,1022.0000000000,0.2670000000,16.7650000000,14.5000000000,31.3250000000,19.2000000000,0.9810000000,7.6000000000,1.1180000000,62.0000000000,61.0000000000,332.0000000000,2.9000000000
5/9/2026 9:00:00 AM,6.7000000000,1022.0000000000,0.2380000000,18.4350000000,16.9000000000,35.4160000000,12.8000000000,0.9540000000,8.3000000000,1.0830000000,64.0000000000,65.0000000000,327.0000000000,3.3000000000
5/9/2026 10:00:00 AM,5.2000000000,1021.0000000000,0.1850000000,6.1890000000,9.7000000000,15.9410000000,12.0000000000,0.6570000000,6.6000000000,0.7410000000,66.0000000000,76.0000000000,339.0000000000,4.0000000000
5/9/2026 11:00:00 AM,5.0000000000,1021.0000000000,0.1750000000,5.0420000000,7.2000000000,12.2560000000,11.0000000000,0.3690000000,5.3000000000,0.4200000000,67.0000000000,78.0000000000,335.0000000000,4.8000000000
5/9/2026 12:00:00 PM,4.3000000000,1020.0000000000,0.1520000000,0.9220000000,3.3000000000,4.2330000000,11.4000000000,0.2240000000,4.6000000000,0.2560000000,68.0000000000,90.0000000000,299.0000000000,4.8000000000
5/9/2026 1:00:00 PM,4.8000000000,1019.0000000000,0.1710000000,1.2310000000,3.1000000000,4.3900000000,35.4000000000,0.2300000000,4.9000000000,0.2690000000,69.0000000000,88.0000000000,314.0000000000,5.6000000000
5/9/2026 2:00:00 PM,2.9000000000,1019.0000000000,0.1020000000,2.1740000000,3.7000000000,5.9440000000,6.7000000000,0.1870000000,3.3000000000,0.2240000000,69.0000000000,103.0000000000,309.0000000000,5.1000000000
5/9/2026 3:00:00 PM,3.4000000000,1018.0000000000,0.1190000000,4.0930000000,10.1000000000,14.2680000000,7.5000000000,0.3130000000,5.4000000000,0.3550000000,70.0000000000,96.0000000000,299.0000000000,4.2000000000
5/9/2026 4:00:00 PM,4.6000000000,1018.0000000000,0.1630000000,2.6380000000,7.7000000000,10.3530000000,6.7000000000,0.4890000000,7.6000000000,0.5650000000,68.0000000000,83.0000000000,307.0000000000,4.7000000000
5/9/2026 5:00:00 PM,6.0000000000,1017.0000000000,0.2130000000,2.1530000000,10.5000000000,12.6850000000,13.4000000000,0.5870000000,5.4000000000,0.7000000000,67.0000000000,70.0000000000,311.0000000000,4.2000000000
5/9/2026 6:00:00 PM,6.7000000000,1016.0000000000,0.2380000000,2.2090000000,13.6000000000,15.8230000000,12.4000000000,0.6050000000,5.2000000000,0.7460000000,66.0000000000,65.0000000000,304.0000000000,3.6000000000
5/9/2026 7:00:00 PM,7.1000000000,1016.0000000000,0.2500000000,0.6190000000,10.6000000000,11.3180000000,11.5000000000,0.5070000000,6.6000000000,0.6570000000,64.0000000000,63.0000000000,317.0000000000,2.5000000000
5/9/2026 8:00:00 PM,7.5000000000,1016.0000000000,0.2650000000,0.4780000000,8.7000000000,9.2530000000,9.8000000000,0.5570000000,6.7000000000,0.7640000000,62.0000000000,60.0000000000,309.0000000000,1.3000000000
5/9/2026 9:00:00 PM,7.5000000000,1016.0000000000,0.2650000000,0.6090000000,9.3000000000,9.9800000000,11.1000000000,0.4490000000,8.0000000000,0.7920000000,61.0000000000,60.0000000000,287.0000000000,1.2000000000
5/9/2026 10:00:00 PM,7.9000000000,1016.0000000000,0.2800000000,0.4810000000,8.6000000000,9.1460000000,13.9000000000,0.4880000000,8.2000000000,0.9080000000,58.0000000000,58.0000000000,244.0000000000,0.4000000000
5/9/2026 11:00:00 PM,7.6000000000,1016.0000000000,0.2710000000,1.3800000000,11.4000000000,12.8010000000,10.8000000000,0.5960000000,7.9000000000,0.9380000000,57.0000000000,59.0000000000,296.0000000000,0.7000000000
5/10/2026 12:00:00 AM,7.5000000000,1016.0000000000,0.2640000000,0.7110000000,9.9000000000,10.7070000000,13.3000000000,0.5360000000,6.3000000000,0.7510000000,56.0000000000,60.0000000000,303.0000000000,2.1000000000
5/10/2026 1:00:00 AM,5.8000000000,1017.0000000000,0.2060000000,0.4850000000,7.7000000000,8.2400000000,9.6000000000,0.3330000000,8.1000000000,0.4410000000,56.0000000000,71.0000000000,322.0000000000,3.1000000000
5/10/2026 2:00:00 AM,4.5000000000,1017.0000000000,0.1600000000,0.3900000000,8.1000000000,8.5070000000,6.1000000000,0.3250000000,4.9000000000,0.4110000000,55.0000000000,83.0000000000,324.0000000000,1.7000000000
5/10/2026 3:00:00 AM,4.3000000000,1018.0000000000,0.1530000000,0.3120000000,6.6000000000,6.9690000000,4.9000000000,0.3290000000,5.6000000000,0.4280000000,53.0000000000,84.0000000000,264.0000000000,0.9000000000
5/10/2026 4:00:00 AM,4.3000000000,1018.0000000000,0.1530000000,0.5770000000,8.1000000000,8.7010000000,7.1000000000,0.3610000000,6.1000000000,0.4880000000,53.0000000000,84.0000000000,75.0000000000,0.7000000000
5/10/2026 5:00:00 AM,5.9000000000,1018.0000000000,0.2090000000,1.5460000000,7.8000000000,9.3840000000,8.3000000000,0.5230000000,3.1000000000,0.7440000000,54.0000000000,75.0000000000,86.0000000000,2.4000000000
5/10/2026 6:00:00 AM,11.8000000000,1018.0000000000,0.4190000000,6.2040000000,13.9000000000,20.1250000000,20.1000000000,1.1180000000,7.7000000000,1.5870000000,55.0000000000,43.0000000000,181.0000000000,2.6000000000
5/10/2026 7:00:00 AM,11.8000000000,1018.0000000000,0.4190000000,7.2680000000,14.4000000000,21.7080000000,23.0000000000,1.0840000000,14.7000000000,1.4610000000,57.0000000000,44.0000000000,165.0000000000,2.4000000000
5/10/2026 8:00:00 AM,5.5000000000,1019.0000000000,0.1940000000,2.7140000000,6.5000000000,9.2790000000,9.1000000000,0.4700000000,8.6000000000,0.5960000000,59.0000000000,76.0000000000,184.0000000000,3.2000000000
5/10/2026 9:00:00 AM,5.3000000000,1019.0000000000,0.1880000000,2.3640000000,5.1000000000,7.4670000000,6.2000000000,0.3900000000,5.9000000000,0.4800000000,59.0000000000,75.0000000000,195.0000000000,2.9000000000
5/10/2026 10:00:00 AM,5.5000000000,1020.0000000000,0.1960000000,2.0240000000,4.3000000000,6.3390000000,12.4000000000,0.4550000000,6.0000000000,0.5070000000,60.0000000000,74.0000000000,198.0000000000,4.8000000000
5/10/2026 11:00:00 AM,3.5000000000,1020.0000000000,0.1230000000,0.6270000000,1.9000000000,2.5530000000,16.0000000000,0.1920000000,4.4000000000,0.1910000000,60.0000000000,94.0000000000,200.0000000000,7.0000000000
5/10/2026 12:00:00 PM,3.4000000000,1020.0000000000,0.1180000000,0.3420000000,1.5000000000,1.8990000000,5.5000000000,0.1280000000,4.4000000000,0.1400000000,61.0000000000,96.0000000000,185.0000000000,3.8000000000
5/10/2026 1:00:00 PM,3.9000000000,1020.0000000000,0.1370000000,0.5740000000,1.9000000000,2.4900000000,4.4000000000,0.1730000000,5.7000000000,0.1930000000,64.0000000000,89.0000000000,341.0000000000,2.5000000000
5/10/2026 2:00:00 PM,4.5000000000,1020.0000000000,0.1600000000,5.5670000000,7.3000000000,12.9060000000,15.4000000000,0.3440000000,3.8000000000,0.3840000000,66.0000000000,82.0000000000,331.0000000000,4.6000000000
5/10/2026 3:00:00 PM,4.3000000000,1020.0000000000,0.1500000000,2.0690000000,6.1000000000,8.2400000000,5.4000000000,0.4480000000,5.5000000000,0.4900000000,67.0000000000,85.0000000000,330.0000000000,3.6000000000
5/10/2026 4:00:00 PM,4.2000000000,1020.0000000000,0.1480000000,1.9410000000,8.3000000000,10.3140000000,8.2000000000,0.3270000000,7.7000000000,0.3760000000,65.0000000000,86.0000000000,314.0000000000,4.4000000000
5/10/2026 5:00:00 PM,5.0000000000,1020.0000000000,0.1750000000,1.3750000000,8.3000000000,9.7600000000,9.4000000000,0.3730000000,6.3000000000,0.4330000000,63.0000000000,78.0000000000,314.0000000000,2.9000000000
5/10/2026 6:00:00 PM,6.3000000000,1020.0000000000,0.2240000000,13.2970000000,26.0000000000,39.3030000000,9.7000000000,0.8590000000,5.4000000000,0.9750000000,63.0000000000,69.0000000000,318.0000000000,2.8000000000
5/10/2026 7:00:00 PM,4.7000000000,1021.0000000000,0.1660000000,1.7660000000,15.1000000000,16.9220000000,11.7000000000,0.4590000000,7.6000000000,0.5530000000,61.0000000000,81.0000000000,269.0000000000,1.7000000000
5/10/2026 8:00:00 PM,4.1000000000,1021.0000000000,0.1450000000,0.9660000000,12.4000000000,13.3740000000,7.7000000000,0.3530000000,4.9000000000,0.4720000000,58.0000000000,87.0000000000,277.0000000000,0.6000000000
5/10/2026 9:00:00 PM,5.9000000000,1021.0000000000,0.2090000000,5.4570000000,15.6000000000,21.1430000000,9.8000000000,1.9120000000,4.1000000000,1.8300000000,56.0000000000,73.0000000000,273.0000000000,1.0000000000
5/10/2026 10:00:00 PM,4.3000000000,1022.0000000000,0.1510000000,1.1640000000,10.7000000000,11.9210000000,8.3000000000,0.5130000000,5.8000000000,0.6170000000,55.0000000000,85.0000000000,265.0000000000,0.7000000000
5/10/2026 11:00:00 PM,2.7000000000,1022.0000000000,0.0960000000,0.6470000000,8.4000000000,9.0610000000,5.4000000000,0.3700000000,3.1000000000,0.4310000000,56.0000000000,108.0000000000,357.0000000000,2.8000000000
5/11/2026 12:00:00 AM,2.5000000000,1023.0000000000,0.0890000000,2.3580000000,9.6000000000,12.0190000000,3.6000000000,0.4110000000,4.2000000000,0.5160000000,57.0000000000,109.0000000000,35.0000000000,2.9000000000
5/11/2026 1:00:00 AM,3.0000000000,1024.0000000000,0.1070000000,0.1680000000,5.5000000000,5.7410000000,8.6000000000,0.2370000000,5.8000000000,0.3670000000,57.0000000000,101.0000000000,29.0000000000,4.5000000000
5/11/2026 2:00:00 AM,3.4000000000,1024.0000000000,0.1200000000,0.4020000000,5.4000000000,5.8580000000,7.1000000000,0.2390000000,3.0000000000,0.3170000000,56.0000000000,95.0000000000,48.0000000000,3.1000000000
5/11/2026 3:00:00 AM,3.0000000000,1024.0000000000,0.1040000000,,,,5.4000000000,0.2400000000,3.3000000000,0.2950000000,56.0000000000,102.0000000000,68.0000000000,3.1000000000
5/11/2026 4:00:00 AM,3.1000000000,1024.0000000000,0.1110000000,0.6530000000,6.1000000000,6.7930000000,5.7000000000,0.2420000000,6.7000000000,0.2940000000,56.0000000000,100.0000000000,52.0000000000,2.6000000000
5/11/2026 5:00:00 AM,3.6000000000,1024.0000000000,0.1280000000,1.3060000000,8.6000000000,9.9130000000,12.1000000000,0.3720000000,6.7000000000,0.4400000000,56.0000000000,93.0000000000,7.0000000000,3.6000000000
5/11/2026 6:00:00 AM,4.0000000000,1024.0000000000,0.1400000000,3.5500000000,10.8000000000,14.4110000000,11.5000000000,0.4740000000,4.2000000000,0.5620000000,58.0000000000,88.0000000000,352.0000000000,4.8000000000
5/11/2026 7:00:00 AM,4.0000000000,1024.0000000000,0.1410000000,6.6160000000,12.8000000000,19.4350000000,17.4000000000,0.4550000000,4.4000000000,0.5400000000,60.0000000000,88.0000000000,4.0000000000,5.5000000000
5/11/2026 8:00:00 AM,4.4000000000,1024.0000000000,0.1540000000,12.4470000000,15.4000000000,27.9410000000,30.1000000000,0.6700000000,4.9000000000,0.7350000000,60.0000000000,84.0000000000,314.0000000000,6.1000000000
5/11/2026 9:00:00 AM,4.8000000000,1023.0000000000,0.1700000000,11.7940000000,14.4000000000,26.2500000000,24.6000000000,0.5760000000,5.7000000000,0.6400000000,62.0000000000,79.0000000000,308.0000000000,5.9000000000
5/11/2026 10:00:00 AM,4.2000000000,1022.0000000000,0.1480000000,7.0990000000,11.5000000000,18.6390000000,19.8000000000,0.4240000000,4.6000000000,0.4860000000,64.0000000000,86.0000000000,312.0000000000,6.2000000000
5/11/2026 11:00:00 AM,4.6000000000,1022.0000000000,0.1630000000,7.4360000000,11.5000000000,18.9490000000,30.4000000000,0.4020000000,2.6000000000,0.4470000000,66.0000000000,81.0000000000,315.0000000000,7.7000000000
5/11/2026 12:00:00 PM,3.9000000000,1021.0000000000,0.1390000000,15.6340000000,16.3000000000,32.0180000000,32.1000000000,0.4330000000,3.8000000000,0.4960000000,68.0000000000,89.0000000000,318.0000000000,7.8000000000
5/11/2026 1:00:00 PM,3.7000000000,1020.0000000000,0.1300000000,38.2970000000,23.2000000000,61.5380000000,34.6000000000,0.3800000000,4.0000000000,0.4210000000,70.0000000000,92.0000000000,323.0000000000,8.3000000000
5/11/2026 2:00:00 PM,3.3000000000,1020.0000000000,0.1170000000,34.8960000000,18.2000000000,53.1300000000,18.0000000000,0.3860000000,4.0000000000,0.4410000000,71.0000000000,96.0000000000,319.0000000000,7.7000000000
5/11/2026 3:00:00 PM,3.5000000000,1019.0000000000,0.1230000000,7.2460000000,8.3000000000,15.6290000000,20.0000000000,0.3210000000,2.9000000000,0.3600000000,70.0000000000,94.0000000000,304.0000000000,7.2000000000
5/11/2026 4:00:00 PM,3.4000000000,1018.0000000000,0.1200000000,29.3540000000,20.5000000000,49.8930000000,12.9000000000,0.3400000000,3.0000000000,0.3790000000,70.0000000000,95.0000000000,313.0000000000,6.6000000000
5/11/2026 5:00:00 PM,3.2000000000,1018.0000000000,0.1110000000,34.3810000000,29.3000000000,63.6880000000,17.4000000000,0.2790000000,5.4000000000,0.3240000000,70.0000000000,98.0000000000,333.0000000000,6.5000000000
5/11/2026 6:00:00 PM,3.5000000000,1017.0000000000,0.1220000000,43.8520000000,35.9000000000,79.7860000000,15.7000000000,0.3570000000,3.6000000000,0.4050000000,67.0000000000,94.0000000000,328.0000000000,6.7000000000
5/11/2026 7:00:00 PM,3.8000000000,1017.0000000000,0.1340000000,2.4860000000,14.7000000000,17.2530000000,10.8000000000,0.5840000000,3.3000000000,0.6210000000,65.0000000000,90.0000000000,320.0000000000,5.1000000000
5/11/2026 8:00:00 PM,4.1000000000,1018.0000000000,0.1440000000,1.8910000000,11.7000000000,13.6500000000,14.7000000000,0.4810000000,3.3000000000,0.5540000000,64.0000000000,87.0000000000,333.0000000000,3.6000000000
5/11/2026 9:00:00 PM,5.1000000000,1017.0000000000,0.1810000000,0.7970000000,13.9000000000,14.7690000000,23.5000000000,0.8720000000,7.1000000000,0.9670000000,64.0000000000,77.0000000000,357.0000000000,2.6000000000
5/11/2026 10:00:00 PM,4.6000000000,1017.0000000000,0.1630000000,1.3020000000,12.8000000000,14.1090000000,13.2000000000,0.6310000000,8.1000000000,0.7300000000,61.0000000000,81.0000000000,331.0000000000,2.2000000000
5/11/2026 11:00:00 PM,4.5000000000,1016.0000000000,0.1610000000,0.8390000000,14.7000000000,15.5440000000,14.3000000000,0.7080000000,8.8000000000,0.8200000000,59.0000000000,82.0000000000,285.0000000000,1.2000000000
5/12/2026 12:00:00 AM,4.3000000000,1016.0000000000,0.1500000000,0.6790000000,9.7000000000,10.4630000000,10.0000000000,0.5260000000,7.2000000000,0.6100000000,57.0000000000,85.0000000000,293.0000000000,1.2000000000
5/12/2026 1:00:00 AM,4.3000000000,1015.0000000000,0.1530000000,0.6100000000,10.9000000000,11.5850000000,14.7000000000,0.6820000000,3.7000000000,0.7470000000,55.0000000000,84.0000000000,271.0000000000,1.0000000000
5/12/2026 2:00:00 AM,5.0000000000,1015.0000000000,0.1770000000,2.1340000000,17.2000000000,19.3970000000,18.7000000000,0.7490000000,3.6000000000,0.8100000000,55.0000000000,78.0000000000,306.0000000000,1.5000000000
5/12/2026 3:00:00 AM,6.0000000000,1014.0000000000,0.2120000000,,,,16.2000000000,1.1900000000,6.9000000000,1.2740000000,55.0000000000,71.0000000000,323.0000000000,1.1000000000
5/12/2026 4:00:00 AM,6.0000000000,1014.0000000000,0.2120000000,9.3450000000,29.7000000000,39.1400000000,22.4000000000,1.0290000000,7.4000000000,1.1320000000,54.0000000000,70.0000000000,295.0000000000,1.0000000000
5/12/2026 5:00:00 AM,5.4000000000,1013.0000000000,0.1900000000,7.5240000000,23.9000000000,31.4720000000,19.9000000000,1.0000000000,7.8000000000,1.0840000000,57.0000000000,74.0000000000,327.0000000000,2.4000000000
5/12/2026 6:00:00 AM,4.9000000000,1013.0000000000,0.1730000000,8.2980000000,19.6000000000,27.9190000000,23.8000000000,0.6540000000,6.3000000000,0.7750000000,59.0000000000,79.0000000000,321.0000000000,4.1000000000
5/12/2026 7:00:00 AM,5.3000000000,1013.0000000000,0.1870000000,11.2100000000,18.8000000000,30.0350000000,34.2000000000,0.9150000000,5.6000000000,1.1160000000,61.0000000000,75.0000000000,305.0000000000,3.8000000000
5/12/2026 8:00:00 AM,5.6000000000,1013.0000000000,0.1970000000,17.0450000000,20.0000000000,37.1140000000,31.5000000000,1.1240000000,5.4000000000,1.2690000000,65.0000000000,73.0000000000,297.0000000000,3.3000000000
5/12/2026 9:00:00 AM,6.0000000000,1012.0000000000,0.2120000000,23.1210000000,23.7000000000,46.9120000000,26.3000000000,1.3860000000,4.8000000000,1.5300000000,69.0000000000,70.0000000000,310.0000000000,3.3000000000
5/12/2026 10:00:00 AM,6.2000000000,1012.0000000000,0.2190000000,18.3850000000,19.6000000000,38.0290000000,31.7000000000,1.0850000000,6.8000000000,1.1960000000,73.0000000000,68.0000000000,339.0000000000,3.9000000000
5/12/2026 11:00:00 AM,6.0000000000,1011.0000000000,0.2120000000,8.8760000000,16.6000000000,25.4970000000,29.7000000000,1.3160000000,7.9000000000,1.3660000000,77.0000000000,70.0000000000,354.0000000000,4.0000000000
5/12/2026 12:00:00 PM,4.8000000000,1010.0000000000,0.1700000000,5.5070000000,13.3000000000,18.8620000000,27.7000000000,1.0900000000,8.7000000000,1.0660000000,78.0000000000,80.0000000000,342.0000000000,3.2000000000
5/12/2026 1:00:00 PM,7.0000000000,1010.0000000000,0.2470000000,12.1510000000,23.7000000000,35.8600000000,43.3000000000,1.5830000000,8.9000000000,1.7680000000,80.0000000000,64.0000000000,337.0000000000,3.3000000000
5/12/2026 2:00:00 PM,5.5000000000,1009.0000000000,0.1940000000,9.6990000000,15.4000000000,25.1150000000,32.0000000000,0.8470000000,5.5000000000,0.9510000000,82.0000000000,76.0000000000,249.0000000000,4.7000000000
5/12/2026 3:00:00 PM,4.7000000000,1008.0000000000,0.1650000000,2.4180000000,9.9000000000,12.3840000000,39.0000000000,0.8790000000,7.0000000000,0.9450000000,82.0000000000,81.0000000000,208.0000000000,7.8000000000
5/12/2026 4:00:00 PM,5.1000000000,1009.0000000000,0.1790000000,1.9400000000,7.7000000000,9.6510000000,20.7000000000,0.7100000000,6.6000000000,0.7950000000,81.0000000000,77.0000000000,214.0000000000,4.1000000000
5/12/2026 5:00:00 PM,5.7000000000,1009.0000000000,0.2020000000,0.7570000000,6.4000000000,7.1590000000,31.7000000000,0.5110000000,7.7000000000,0.5710000000,78.0000000000,72.0000000000,213.0000000000,6.9000000000
